Category,Descript,Resolution,Latitude,Longitude,Time,type
ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",NONE,37.75769051,-122.4222858,1900-01-01 01:45:00,1.0
SUSPICIOUS OCC,INVESTIGATIVE DETENTION,NONE,37.76114188,-122.4317101,1900-01-01 01:35:00,1.0
SUSPICIOUS OCC,SUSPICIOUS ACT TOWARDS FEMALE,NONE,37.7191444,-122.4591238,1900-01-01 01:00:00,1.0
FORGERY/COUNTERFEITING,"TELEPHONE OR TELEGRAPH MESSAGE, SENDING FALSE",NONE,37.7191444,-122.4591238,1900-01-01 01:00:00,1.0
MISSING PERSON,MISSING ADULT,NONE,37.7191444,-122.4591238,1900-01-01 01:00:00,1.0
BURGLARY,"BURGLARY OF FLAT, ATTEMPTED FORCIBLE ENTRY",NONE,37.80247825,-122.419639,1900-01-01 01:00:00,1.0
NON-CRIMINAL,TARASOFF REPORT,NONE,37.75648641,-122.4065391,1900-01-01 00:59:00,1.0
OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,NONE,37.785116,-122.4187513,1900-01-01 00:45:00,1.0
WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,"ARREST, BOOKED",37.73884695,-122.397812,1900-01-01 00:15:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, CITED",37.76023408,-122.4192082,1900-01-01 00:13:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",PSYCHOPATHIC CASE,37.78094324,-122.4868785,1900-01-01 00:07:00,1.0
LARCENY/THEFT,GRAND THEFT OF PROPERTY,NONE,37.78356994,-122.4084211,1900-01-01 00:04:00,1.0
OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,NONE,37.76152953,-122.5016347,1900-01-01 00:01:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, CITED",37.77010993,-122.4200102,1900-01-01 00:01:00,1.0
LARCENY/THEFT,GRAND THEFT OF PROPERTY,NONE,37.76175972,-122.4351501,1900-01-01 00:01:00,1.0
NON-CRIMINAL,FOUND PROPERTY,NONE,37.79252435,-122.4091998,1900-01-01 00:01:00,1.0
FRAUD,"CREDIT CARD, THEFT BY USE OF",NONE,37.76152953,-122.5016347,1900-01-01 00:01:00,1.0
LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,NONE,37.75589875,-122.4006775,1900-01-01 23:59:00,1.0
ASSAULT,BATTERY,NONE,37.76812655,-122.4233319,1900-01-01 23:55:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, CITED",37.76432288,-122.388854,1900-01-01 23:50:00,1.0
OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,NONE,37.77542071,-122.4034048,1900-01-01 23:45:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, CITED",37.74252189,-122.4043088,1900-01-01 23:45:00,1.0
PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,"ARREST, CITED",37.75954609,-122.4170167,1900-01-01 23:30:00,1.0
LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,NONE,37.75280449,-122.3927337,1900-01-01 23:30:00,1.0
ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,NONE,37.73839974,-122.4228539,1900-01-01 23:30:00,1.0
OTHER OFFENSES,TRAFFIC VIOLATION,JUVENILE BOOKED,37.76023408,-122.4192082,1900-01-01 23:30:00,1.0
RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,NONE,37.76023408,-122.4192082,1900-01-01 23:30:00,1.0
WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,"ARREST, BOOKED",37.78369523,-122.4107917,1900-01-01 23:25:00,1.0
LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,NONE,37.80064334,-122.445553,1900-01-01 23:10:00,1.0
OTHER OFFENSES,TRAFFIC VIOLATION,"ARREST, CITED",37.74397932,-122.4219778,1900-01-01 23:04:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.74679046,-122.4072317,1900-01-01 23:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78426976,-122.4194803,1900-01-01 23:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78003044,-122.4321162,1900-01-01 23:00:00,1.0
PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,NONE,37.78796526,-122.4184677,1900-01-01 22:48:00,1.0
PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,NONE,37.78796526,-122.4184677,1900-01-01 22:48:00,1.0
OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,"ARREST, CITED",37.76745403,-122.4199709,1900-01-01 22:45:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED","ARREST, CITED",37.76745403,-122.4199709,1900-01-01 22:45:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.76844569,-122.4312033,1900-01-01 22:30:00,1.0
ASSAULT,BATTERY WITH SERIOUS INJURIES,NONE,37.78232912,-122.4140298,1900-01-01 22:10:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, CITED",37.72022675,-122.4803087,1900-01-01 22:04:00,1.0
NON-CRIMINAL,"DEATH REPORT, NATURAL CAUSES",NONE,37.72008297,-122.4438574,1900-01-01 22:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78237104,-122.4480431,1900-01-01 22:00:00,1.0
LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,NONE,37.74504624,-122.4334126,1900-01-01 22:00:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",NONE,37.79413454,-122.4290083,1900-01-01 22:00:00,1.0
BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",NONE,37.78578506,-122.4125632,1900-01-01 22:00:00,1.0
BURGLARY,"BURGLARY,FLAT UNDER CONSTRUCTION, ATT. FORCIBLE",NONE,37.79413454,-122.4290083,1900-01-01 22:00:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, CITED",37.72922337,-122.4151944,1900-01-01 21:50:00,1.0
ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,NONE,37.76409722,-122.4217385,1900-01-01 21:50:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.77171572,-122.4236195,1900-01-01 21:30:00,1.0
LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,NONE,37.70965363,-122.4475977,1900-01-01 21:30:00,1.0
VEHICLE THEFT,STOLEN AUTOMOBILE,NONE,37.75984976,-122.3991824,1900-01-01 21:30:00,1.0
LARCENY/THEFT,PETTY THEFT OF PROPERTY,NONE,37.75223917,-122.4184482,1900-01-01 21:30:00,1.0
BURGLARY,"BURGLARY, FORCIBLE ENTRY",NONE,37.76129114,-122.4850387,1900-01-01 21:30:00,1.0
LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,NONE,37.76129114,-122.4850387,1900-01-01 21:30:00,1.0
WARRANTS,WARRANT ARREST,"ARREST, BOOKED",37.78351606,-122.4158851,1900-01-01 21:26:00,1.0
DRUG/NARCOTIC,POSSESSION OF COCAINE,"ARREST, BOOKED",37.78351606,-122.4158851,1900-01-01 21:26:00,1.0
WARRANTS,ENROUTE TO PAROLE OFFICER,"ARREST, BOOKED",37.77802457,-122.4154442,1900-01-01 21:22:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.79441201,-122.3984055,1900-01-01 21:10:00,1.0
PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,"ARREST, CITED",37.78537508,-122.4162618,1900-01-01 21:05:00,1.0
PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,"ARREST, CITED",37.78537508,-122.4162618,1900-01-01 21:05:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.76437256,-122.4308826,1900-01-01 21:00:00,1.0
BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",NONE,37.7709874,-122.4243606,1900-01-01 21:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM PERSON,NONE,37.78643945,-122.4096608,1900-01-01 21:00:00,1.0
BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",NONE,37.76069203,-122.5011176,1900-01-01 21:00:00,1.0
ASSAULT,BATTERY WITH SERIOUS INJURIES,NONE,37.78033132,-122.4065085,1900-01-01 20:48:00,1.0
NON-CRIMINAL,CASE CLOSURE,COMPLAINANT REFUSES TO PROSECUTE,37.72950442,-122.3878974,1900-01-01 20:30:00,1.0
ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,"ARREST, BOOKED",37.77762424,-122.3999811,1900-01-01 20:30:00,1.0
SECONDARY CODES,DOMESTIC VIOLENCE,COMPLAINANT REFUSES TO PROSECUTE,37.72950442,-122.3878974,1900-01-01 20:30:00,1.0
NON-CRIMINAL,LOST PROPERTY,NONE,37.78757854,-122.3992582,1900-01-01 20:30:00,1.0
ASSAULT,THREATS AGAINST LIFE,COMPLAINANT REFUSES TO PROSECUTE,37.72950442,-122.3878974,1900-01-01 20:30:00,1.0
NON-CRIMINAL,LOST PROPERTY,NONE,37.77542071,-122.4034048,1900-01-01 20:25:00,1.0
DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,"ARREST, BOOKED",37.73866256,-122.3909529,1900-01-01 20:14:00,1.0
DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,"ARREST, BOOKED",37.73866256,-122.3909529,1900-01-01 20:14:00,1.0
OTHER OFFENSES,PAROLE VIOLATION,"ARREST, BOOKED",37.73866256,-122.3909529,1900-01-01 20:14:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",PSYCHOPATHIC CASE,37.79944891,-122.4098549,1900-01-01 20:08:00,1.0
LARCENY/THEFT,GRAND THEFT OF PROPERTY,NONE,37.77289476,-122.4971826,1900-01-01 20:00:00,1.0
LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,NONE,37.78503569,-122.4415403,1900-01-01 20:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.76125771,-122.4283554,1900-01-01 20:00:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",NONE,37.78548187,-122.4230312,1900-01-01 20:00:00,1.0
LARCENY/THEFT,PETTY THEFT FROM A BUILDING,NONE,37.72012459,-122.4831062,1900-01-01 20:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.77780415,-122.4097037,1900-01-01 20:00:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",PSYCHOPATHIC CASE,37.73866256,-122.3909529,1900-01-01 19:55:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",NONE,37.71995006,-122.4058248,1900-01-01 19:50:00,1.0
LARCENY/THEFT,PETTY THEFT OF PROPERTY,NONE,37.77305255,-122.418619,1900-01-01 19:50:00,1.0
NON-CRIMINAL,LOST PROPERTY,NONE,37.77074788,-122.424854,1900-01-01 19:50:00,1.0
STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING","ARREST, BOOKED",37.77255037,-122.4858123,1900-01-01 19:40:00,1.0
LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,"ARREST, BOOKED",37.77255037,-122.4858123,1900-01-01 19:40:00,1.0
OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,"ARREST, BOOKED",37.77255037,-122.4858123,1900-01-01 19:40:00,1.0
WARRANTS,POST RELEASE COMMUNITY SUPERVISION,"ARREST, BOOKED",37.77255037,-122.4858123,1900-01-01 19:40:00,1.0
DRUG/NARCOTIC,POSSESSION OF MARIJUANA,"ARREST, BOOKED",37.77255037,-122.4858123,1900-01-01 19:40:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.7135092,-122.447162,1900-01-01 19:30:00,1.0
VEHICLE THEFT,STOLEN AUTOMOBILE,NONE,37.76800542,-122.4244127,1900-01-01 19:30:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.77796908,-122.4181403,1900-01-01 19:30:00,1.0
LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",NONE,37.78367787,-122.4109284,1900-01-01 19:15:00,1.0
OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,NONE,37.774783,-122.4226196,1900-01-01 19:15:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.76088992,-122.4214313,1900-01-01 19:15:00,1.0
DRUG/NARCOTIC,POSSESSION OF MARIJUANA,NONE,37.78367787,-122.4109284,1900-01-01 19:15:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.76924706,-122.4269556,1900-01-01 19:05:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, CITED",37.75445344,-122.4035248,1900-01-01 19:00:00,1.0
NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",NONE,37.77542071,-122.4034048,1900-01-01 19:00:00,1.0
VEHICLE THEFT,STOLEN MISCELLANEOUS VEHICLE,NONE,37.80615159,-122.4185371,1900-01-01 19:00:00,1.0
NON-CRIMINAL,FOUND PROPERTY,NONE,37.79669089,-122.4236053,1900-01-01 19:00:00,1.0
DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,"ARREST, BOOKED",37.78331075,-122.4175307,1900-01-01 18:55:00,1.0
OTHER OFFENSES,TRAFFIC VIOLATION ARREST,"ARREST, BOOKED",37.78331075,-122.4175307,1900-01-01 18:55:00,1.0
WARRANTS,WARRANT ARREST,"ARREST, BOOKED",37.78331075,-122.4175307,1900-01-01 18:55:00,1.0
LARCENY/THEFT,PETTY THEFT FROM A BUILDING,NONE,37.78603116,-122.4063518,1900-01-01 18:50:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",NONE,37.72534077,-122.4316104,1900-01-01 18:48:00,1.0
LARCENY/THEFT,THEFT FROM MERCHANT OR LIBRARY,NONE,37.79504468,-122.3966123,1900-01-01 18:44:00,1.0
VEHICLE THEFT,STOLEN AUTOMOBILE,NONE,37.7862599,-122.4131357,1900-01-01 18:33:00,1.0
LARCENY/THEFT,GRAND THEFT OF PROPERTY,NONE,37.79599189,-122.4033402,1900-01-01 18:30:00,1.0
LARCENY/THEFT,PETTY THEFT OF PROPERTY,"ARREST, BOOKED",37.7871161,-122.4039191,1900-01-01 18:22:00,1.0
OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,"ARREST, BOOKED",37.7871161,-122.4039191,1900-01-01 18:22:00,1.0
DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,"ARREST, BOOKED",37.7871161,-122.4039191,1900-01-01 18:22:00,1.0
WARRANTS,WARRANT ARREST,"ARREST, BOOKED",37.74664033,-122.4303188,1900-01-01 18:20:00,1.0
OTHER OFFENSES,PROBATION VIOLATION,NONE,37.78393203,-122.4125974,1900-01-01 18:20:00,1.0
NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED","ARREST, BOOKED",37.74664033,-122.4303188,1900-01-01 18:20:00,1.0
DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,NONE,37.78393203,-122.4125974,1900-01-01 18:20:00,1.0
ROBBERY,"ROBBERY ON THE STREET, STRONGARM",NONE,37.77646314,-122.4262653,1900-01-01 18:07:00,1.0
BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",NONE,37.75597397,-122.3996375,1900-01-01 18:00:00,1.0
LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,NONE,37.78107443,-122.5052265,1900-01-01 18:00:00,1.0
ASSAULT,BATTERY,NONE,37.71840152,-122.4735099,1900-01-01 18:00:00,1.0
BURGLARY,"BURGLARY, FORCIBLE ENTRY",NONE,37.80735025,-122.4189303,1900-01-01 18:00:00,1.0
LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,NONE,37.75434231,-122.4102234,1900-01-01 18:00:00,1.0
OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,NONE,37.75434231,-122.4102234,1900-01-01 18:00:00,1.0
NON-CRIMINAL,SEARCH WARRANT SERVICE,NONE,37.76218212,-122.4207869,1900-01-01 17:58:00,1.0
DRUG/NARCOTIC,MAINTAINING PREMISE WHERE NARCOTICS ARE SOLD/USED,NONE,37.76218212,-122.4207869,1900-01-01 17:58:00,1.0
DRUG/NARCOTIC,POSSESSION OF COCAINE,NONE,37.76218212,-122.4207869,1900-01-01 17:58:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",NONE,37.72703885,-122.4344344,1900-01-01 17:53:00,1.0
LARCENY/THEFT,GRAND THEFT SHOPLIFTING,NONE,37.78740741,-122.407413,1900-01-01 17:49:00,1.0
WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,"ARREST, BOOKED",37.72203623,-122.3931742,1900-01-01 17:46:00,1.0
SUSPICIOUS OCC,INVESTIGATIVE DETENTION,NONE,37.77974691,-122.4705717,1900-01-01 17:40:00,1.0
DISORDERLY CONDUCT,DISTURBING RELIGIOUS MEETINGS,"ARREST, CITED",37.78571847,-122.4028436,1900-01-01 17:39:00,1.0
ASSAULT,BATTERY,"ARREST, CITED",37.78571847,-122.4028436,1900-01-01 17:39:00,1.0
MISSING PERSON,FOUND PERSON,LOCATED,37.76246277,-122.4346591,1900-01-01 17:30:00,1.0
MISSING PERSON,MISSING ADULT,LOCATED,37.76246277,-122.4346591,1900-01-01 17:30:00,1.0
LARCENY/THEFT,PETTY THEFT OF PROPERTY,NONE,37.76703063,-122.3999966,1900-01-01 17:30:00,1.0
OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,"ARREST, BOOKED",37.74445916,-122.4388401,1900-01-01 17:28:00,1.0
OTHER OFFENSES,VIOLATION OF STAY AWAY ORDER,"ARREST, BOOKED",37.74445916,-122.4388401,1900-01-01 17:28:00,1.0
LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,NONE,37.78378482,-122.3989327,1900-01-01 17:20:00,1.0
BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, ATT. FORCIBLE","ARREST, BOOKED",37.77326312,-122.4518256,1900-01-01 17:18:00,1.0
DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,"ARREST, BOOKED",37.78284302,-122.4132375,1900-01-01 17:18:00,1.0
DRUG/NARCOTIC,SALE OF CONTROLLED SUBSTANCE,"ARREST, BOOKED",37.78284302,-122.4132375,1900-01-01 17:18:00,1.0
OTHER OFFENSES,CONSPIRACY,"ARREST, BOOKED",37.77326312,-122.4518256,1900-01-01 17:18:00,1.0
DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,"ARREST, BOOKED",37.78284302,-122.4132375,1900-01-01 17:18:00,1.0
NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",NONE,37.75135239,-122.419546,1900-01-01 17:12:00,1.0
LARCENY/THEFT,PETTY THEFT OF PROPERTY,NONE,37.79071719,-122.3916838,1900-01-01 17:10:00,1.0
OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",NONE,37.78506294,-122.406521,1900-01-01 17:00:00,1.0
NON-CRIMINAL,LOST PROPERTY,NONE,37.76478282,-122.4241043,1900-01-01 17:00:00,1.0
OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,NONE,37.71624624,-122.4426271,1900-01-01 17:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78152638,-122.4955893,1900-01-01 17:00:00,1.0
FRAUD,"CREDIT CARD, THEFT BY USE OF",NONE,37.76478282,-122.4241043,1900-01-01 17:00:00,1.0
LARCENY/THEFT,PETTY THEFT FROM A BUILDING,NONE,37.75554643,-122.4160147,1900-01-01 17:00:00,1.0
BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY","ARREST, BOOKED",37.75147254,-122.3900961,1900-01-01 16:56:00,1.0
LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,"ARREST, BOOKED",37.75147254,-122.3900961,1900-01-01 16:56:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",NONE,37.77822169,-122.4095963,1900-01-01 16:55:00,1.0
RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,NONE,37.75009034,-122.4404668,1900-01-01 16:36:00,1.0
WARRANTS,WARRANT ARREST,"ARREST, BOOKED",37.77257927,-122.4491429,1900-01-01 16:32:00,1.0
OTHER OFFENSES,TRAFFIC VIOLATION ARREST,"ARREST, BOOKED",37.77257927,-122.4491429,1900-01-01 16:32:00,1.0
LARCENY/THEFT,GRAND THEFT OF PROPERTY,NONE,37.77404766,-122.4190712,1900-01-01 16:30:00,1.0
OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,NONE,37.79592403,-122.3967982,1900-01-01 16:15:00,1.0
SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,NONE,37.71645868,-122.4410181,1900-01-01 16:11:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",PSYCHOPATHIC CASE,37.78413995,-122.4109552,1900-01-01 16:10:00,1.0
MISSING PERSON,MISSING JUVENILE,LOCATED,37.71403509,-122.4541544,1900-01-01 16:00:00,1.0
LARCENY/THEFT,PETTY THEFT FROM A BUILDING,NONE,37.79394559,-122.4154347,1900-01-01 16:00:00,1.0
OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,NONE,37.79394559,-122.4154347,1900-01-01 16:00:00,1.0
MISSING PERSON,FOUND PERSON,LOCATED,37.71403509,-122.4541544,1900-01-01 16:00:00,1.0
VEHICLE THEFT,STOLEN AUTOMOBILE,NONE,37.79587768,-122.4150063,1900-01-01 16:00:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",NONE,37.7888468,-122.4305237,1900-01-01 15:55:00,1.0
ASSAULT,THREATS AGAINST LIFE,NONE,37.76125771,-122.4283554,1900-01-01 15:50:00,1.0
STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",JUVENILE BOOKED,37.71618926,-122.4589901,1900-01-01 15:50:00,1.0
BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",JUVENILE BOOKED,37.71618926,-122.4589901,1900-01-01 15:50:00,1.0
WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,NONE,37.76125771,-122.4283554,1900-01-01 15:50:00,1.0
LARCENY/THEFT,PETTY THEFT SHOPLIFTING,"ARREST, CITED",37.72852806,-122.4756475,1900-01-01 15:48:00,1.0
ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",DISTRICT ATTORNEY REFUSES TO PROSECUTE,37.74504562,-122.4243477,1900-01-01 15:40:00,1.0
NON-CRIMINAL,CASE CLOSURE,DISTRICT ATTORNEY REFUSES TO PROSECUTE,37.74504562,-122.4243477,1900-01-01 15:40:00,1.0
LARCENY/THEFT,PETTY THEFT OF PROPERTY,NONE,37.76412591,-122.4025712,1900-01-01 15:40:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, CITED",37.71235086,-122.4182832,1900-01-01 15:37:00,1.0
OTHER OFFENSES,FALSE EVIDENCE OF VEHICLE REGISTRATION,"ARREST, CITED",37.71235086,-122.4182832,1900-01-01 15:37:00,1.0
WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,"ARREST, BOOKED",37.78047775,-122.4125153,1900-01-01 15:26:00,1.0
STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING","ARREST, BOOKED",37.78047775,-122.4125153,1900-01-01 15:26:00,1.0
OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,"ARREST, BOOKED",37.78047775,-122.4125153,1900-01-01 15:26:00,1.0
BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY","ARREST, BOOKED",37.78846959,-122.4201903,1900-01-01 15:15:00,1.0
OTHER OFFENSES,CONSPIRACY,"ARREST, BOOKED",37.78846959,-122.4201903,1900-01-01 15:15:00,1.0
STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING","ARREST, BOOKED",37.78846959,-122.4201903,1900-01-01 15:15:00,1.0
LARCENY/THEFT,THEFT OF COMPUTERS OR CELL PHONES,"ARREST, BOOKED",37.7709874,-122.4243606,1900-01-01 15:12:00,1.0
WARRANTS,WARRANT ARREST,"ARREST, BOOKED",37.7709874,-122.4243606,1900-01-01 15:12:00,1.0
LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,NONE,37.75363225,-122.4063243,1900-01-01 15:10:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.75306449,-122.4053332,1900-01-01 15:10:00,1.0
DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,"ARREST, BOOKED",37.78186219,-122.4138696,1900-01-01 15:01:00,1.0
DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,"ARREST, BOOKED",37.78186219,-122.4138696,1900-01-01 15:01:00,1.0
DRUG/NARCOTIC,SALE OF CONTROLLED SUBSTANCE,"ARREST, BOOKED",37.78186219,-122.4138696,1900-01-01 15:01:00,1.0
STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING","ARREST, BOOKED",37.79757145,-122.4204792,1900-01-01 15:00:00,1.0
WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,"ARREST, BOOKED",37.79757145,-122.4204792,1900-01-01 15:00:00,1.0
BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)","ARREST, BOOKED",37.79757145,-122.4204792,1900-01-01 15:00:00,1.0
NON-CRIMINAL,FOUND PROPERTY,NONE,37.76142678,-122.4260796,1900-01-01 15:00:00,1.0
VEHICLE THEFT,STOLEN AUTOMOBILE,UNFOUNDED,37.77595259,-122.4088481,1900-01-01 15:00:00,1.0
LARCENY/THEFT,PETTY THEFT OF PROPERTY,NONE,37.78351007,-122.4053955,1900-01-01 14:50:00,1.0
BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",NONE,37.74055121,-122.4103683,1900-01-01 14:45:00,1.0
OTHER OFFENSES,PUBLIC TRANSIT CRIMES - INFRACTIONS,JUVENILE CITED,37.78047775,-122.4125153,1900-01-01 14:40:00,1.0
LARCENY/THEFT,GRAND THEFT OF PROPERTY,NONE,37.79006619,-122.3970918,1900-01-01 14:30:00,1.0
VEHICLE THEFT,STOLEN AUTOMOBILE,NONE,37.79786417,-122.4066697,1900-01-01 14:30:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",PSYCHOPATHIC CASE,37.79162013,-122.4120755,1900-01-01 14:30:00,1.0
SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,NONE,37.77805045,-122.4883545,1900-01-01 14:15:00,1.0
